Año - mes,Dimensión valor,Cuenta,Imp. presupuestado,Imp. real,Desvio,Porcentaje de desviación
2023-11-01,Desarrollo de Proyectos,Viaticos y Movilidad,0.0,-31897.0,-31897.0,
2023-12-01,Desarrollo de Proyectos,Viaticos y Movilidad,0.0,-51680.0,-51680.0,
2023-09-01,Desarrollo Institucional,Viaticos y Movilidad,-25000.0,0.0,25000.0,-100.0
2023-10-01,Desarrollo Institucional,Viaticos y Movilidad,-25000.0,-44012.18,-19012.18,76.04872
2023-11-01,Desarrollo Institucional,Viaticos y Movilidad,-25000.0,-22701.2,2298.8,-9.195199999999996
2023-12-01,Desarrollo Institucional,Viaticos y Movilidad,-35000.0,-27217.56,7782.44,-22.235542857142853
2023-10-01,Suelo Firme III,Viaticos y Movilidad,0.0,-19613.28,-19613.28,
2023-11-01,Suelo Firme III,Viaticos y Movilidad,0.0,-6477.76,-6477.76,
2023-12-01,Suelo Firme III,Viaticos y Movilidad,0.0,-29419.92,-29419.92,
2023-09-01,Trapito Medio Ambiente,Viaticos y Movilidad,-40000.0,-31011.84,8988.16,-22.470399999999998
2023-10-01,Trapito Medio Ambiente,Viaticos y Movilidad,-44000.0,-26311.61,17688.39,-40.200886363636364
2023-11-01,Trapito Medio Ambiente,Viaticos y Movilidad,-48000.0,-9474.36,38525.64,-80.26174999999999
2023-12-01,Trapito Medio Ambiente,Viaticos y Movilidad,-52800.0,-45337.95,7462.05,-14.13267045454546
2023-09-01,Wanda,Viaticos y Movilidad,-120000.0,0.0,120000.0,-100.0
2023-11-01,Wanda,Viaticos y Movilidad,-230000.0,-2560.0,227440.0,-98.88695652173914
2023-09-01,Área Social,Viaticos y Movilidad,-70000.0,-19052.9,50947.1,-72.78157142857143
2023-10-01,Área Social,Viaticos y Movilidad,-80000.0,-16394.28,63605.72,-79.50715000000001
2023-11-01,Área Social,Viaticos y Movilidad,-100000.0,-5653.2,94346.8,-94.3468
2023-12-01,Área Social,Viaticos y Movilidad,-114000.0,0.0,114000.0,-100.0
2023-10-01,Voluntariado,Voluntariado,400000.0,0.0,-400000.0,-100.0
2023-09-01,Microcréditos,Cobranza cuotas,2497000.0,2518798.6,21798.600000000093,0.8729915899078933
2023-09-01,Desarrollo de Proyectos,Cobranza cuotas,2970565.1859642575,4087905.21,1117340.0240357425,37.61371840332295
2023-09-01,Wanda,Cobranza cuotas,1073674.0,1053160.0,-20514.0,-1.9106358168308073
2023-09-01,Los Pinos,Cobranza cuotas,0.0,17000.0,17000.0,
2023-09-01,Bariloche,Cobranza cuotas,0.0,101446.0,101446.0,
2023-09-01,Suelo Firme III,Prestamo Sumatoria,23000000.0,23000000.0,0.0,0.0
2023-09-01,Microcréditos,Desembolsos,-3100000.0,-3100000.0,0.0,-0.0
2023-09-01,Corralón 4 JC Paz,Pago Sumatoria,-312835.03,-312835.03,0.0,-0.0
2023-10-01,Microcréditos,Cobranza cuotas,2892525.0,2882764.15,-9760.850000000093,-0.3374508431214974
2023-10-01,Desarrollo de Proyectos,Cobranza cuotas,3059723.851762473,3535498.0999999996,475774.2482375265,15.549581311511798
2023-10-01,Wanda,Cobranza cuotas,2000000.0,500218.0,-1499782.0,-74.9891
2023-10-01,Los Pinos,Cobranza cuotas,0.0,30000.0,30000.0,
2023-10-01,Bariloche,Cobranza cuotas,0.0,136918.0,136918.0,
2023-10-01,Microcréditos,Desembolsos,-5000000.0,-3140000.0,1860000.0,-37.2
2023-10-01,Corralón 4 JC Paz,Pago Sumatoria,-323882.81,0.0,323882.81,-100.0
2023-10-01,Suelo Firme III,Prestamo Sumatoria,200000.0,0.0,-200000.0,-100.0
2023-11-01,Corralón 4 JC Paz,Pago Sumatoria,-360848.71,-659231.81,-298383.10000000003,82.68925223537587
2023-11-01,Microcréditos,Cobranza cuotas,3252500.0,2779362.47,-473137.5299999998,-14.546887932359716
2023-11-01,Microcréditos,Desembolsos,-24050000.0,-20280000.0,3770000.0,-15.675675675675677
2023-11-01,Desarrollo de Proyectos,Cobranza cuotas,5053874.125538094,3377427.0,-1676447.125538094,-33.171525128944516
2023-11-01,Wanda,Cobranza cuotas,1500000.0,1849902.0,349902.0,23.3268
2023-11-01,Los Pinos,Cobranza cuotas,0.0,91250.0,91250.0,
2023-11-01,Bariloche,Cobranza cuotas,0.0,83949.0,83949.0,
2023-11-01,Suelo Firme III,Pago Sumatoria,-476190.48,-476190.48,0.0,-0.0
2023-11-01,Suelo Firme III,Prestamo Sumatoria,200000.0,0.0,-200000.0,-100.0
2023-12-01,Microcréditos,Desembolsos,-1820000.0,-5650000.0,-3830000.0,210.43956043956044
2023-12-01,Desarrollo de Proyectos,Cobranza cuotas,3846722.1941087553,2570778.0,-1275944.1941087553,-33.16964755247624
2023-12-01,Wanda,Cobranza cuotas,1500000.0,2075071.0,575071.0,38.33806666666666
2023-12-01,Los Pinos,Cobranza cuotas,0.0,91750.0,91750.0,
2023-12-01,Bariloche,Cobranza cuotas,0.0,103220.0,103220.0,
2023-12-01,Corralón 4 JC Paz,Pago Sumatoria,-376999.39,-347249.0,29750.390000000014,-7.891362901144221
2023-12-01,Suelo Firme III,Pago Sumatoria,-476190.48,-476190.48,0.0,-0.0
2023-12-01,Suelo Firme III,Prestamo Sumatoria,100000.0,0.0,-100000.0,-100.0
2023-12-01,Microcréditos,Cobranza cuotas,3405400.0,2817391.5,-588008.5,-17.266943677688378
2023-04-01,Microcréditos,Desembolsos,-2450000.0,-2405000.0,45000.0,-1.8367346938775513
2023-05-01,Microcréditos,Desembolsos,-4450000.0,-2360000.0,2090000.0,-46.96629213483146
2023-06-01,Microcréditos,Desembolsos,-4550000.0,-1945000.0,2605000.0,-57.25274725274725
2023-07-01,Microcréditos,Desembolsos,-3250000.0,-4890000.0,-1640000.0,50.46153846153846
2023-08-01,Microcréditos,Desembolsos,-5250000.0,-4320000.0,930000.0,-17.71428571428571
2023-04-01,Microcréditos,Cobranza cuotas,1500000.0,1806696.0,306696.0,20.4464
2023-05-01,Microcréditos,Cobranza cuotas,1490000.0,1954604.0,464604.0,31.181476510067114
2023-06-01,Microcréditos,Cobranza cuotas,2071533.3333333333,1595079.0,-476454.33333333326,-23.000080455701088
2023-07-01,Microcréditos,Cobranza cuotas,2248333.333333333,1449845.0,-798488.333333333,-35.51467753891771
2023-08-01,Microcréditos,Cobranza cuotas,2689000.0,1258138.0,-1430862.0,-53.211677203421345
2023-04-01,Desarrollo de Proyectos,Cobranza cuotas,2148247.05,1998989.0,-149258.0499999998,-6.947899684070313
2023-05-01,Desarrollo de Proyectos,Cobranza cuotas,2205759.5475,2649764.0,444004.45250000013,20.129322482282042
2023-06-01,Desarrollo de Proyectos,Cobranza cuotas,2277024.89175,2524610.0,247585.10825000005,10.873184089775995
2023-07-01,Desarrollo de Proyectos,Cobranza cuotas,2702707.8288375004,2872050.0,169342.17116249958,6.265648449145823
2023-08-01,Desarrollo de Proyectos,Cobranza cuotas,2764367.662779375,2641953.0,-122414.66277937498,-4.42830613407971
2023-04-01,Wanda,Cobranza cuotas,1300000.0,1151647.0,-148353.0,-11.41176923076923
2023-05-01,Wanda,Cobranza cuotas,1820000.0,1168915.0,-651085.0,-35.7739010989011
2023-06-01,Wanda,Cobranza cuotas,1820000.0,1160445.0,-659555.0,-36.239285714285714
2023-07-01,Wanda,Cobranza cuotas,1820000.0,1157930.0,-662070.0,-36.37747252747253
2023-08-01,Wanda,Cobranza cuotas,1820000.0,988524.0,-831476.0,-45.6854945054945
2023-05-01,Los Pinos,Cobranza cuotas,0.0,50000.0,50000.0,
2023-06-01,Los Pinos,Cobranza cuotas,0.0,93000.0,93000.0,
2023-07-01,Los Pinos,Cobranza cuotas,0.0,75000.0,75000.0,
2023-08-01,Los Pinos,Cobranza cuotas,0.0,69000.0,69000.0,
2023-04-01,Bariloche,Cobranza cuotas,0.0,125662.0,125662.0,
2023-05-01,Bariloche,Cobranza cuotas,0.0,69160.0,69160.0,
2023-06-01,Bariloche,Cobranza cuotas,0.0,120309.0,120309.0,
2023-07-01,Bariloche,Cobranza cuotas,0.0,76288.0,76288.0,
2023-08-01,Bariloche,Cobranza cuotas,0.0,89122.0,89122.0,
2023-04-01,Corralón 4 JC Paz,Pago Sumatoria,0.0,-269708.0,-269708.0,
2023-05-01,Corralón 4 JC Paz,Pago Sumatoria,0.0,-272514.0,-272514.0,
2023-06-01,Corralón 4 JC Paz,Pago Sumatoria,0.0,-282044.0,-282044.0,
2023-07-01,Corralón 4 JC Paz,Pago Sumatoria,0.0,-291931.0,-291931.0,
2023-08-01,Corralón 4 JC Paz,Pago Sumatoria,0.0,-302189.0,-302189.0,
2024-01-01,Administración,Alquileres y expensas,-480000.0,-374884.57,105115.43,-21.899047916666664
2024-01-01,Corralón 2 Matanza,Alquileres y expensas,-410000.0,-205000.0,205000.0,-50.0
2024-01-01,Corralón 3 Barracas,Alquileres y expensas,-1612500.0,-900000.0,712500.0,-44.18604651162791
2024-01-01,Corralón 4 JC Paz,Alquileres y expensas,-1022450.0,-511225.0,511225.0,-50.0
2024-01-01,Administración,Beneficios al personal,-110000.0,-145540.54,-35540.54,32.309581818181826
2024-01-01,Corralón 1 Boulogne,Beneficios al personal,-75600.0,-25362.25,50237.75,-66.45205026455027
2024-01-01,Corralón 2 Matanza,Beneficios al personal,-33600.0,-11272.11,22327.89,-66.45205357142856
2024-01-01,Corralón 3 Barracas,Beneficios al personal,-33600.0,-11272.11,22327.89,-66.45205357142856
2024-01-01,Corralón 4 JC Paz,Beneficios al personal,-25200.0,-8454.08,16745.92,-66.45206349206349
2024-01-01,Corralón 1 Boulogne,Capacitación ,-143416.92,0.0,143416.92,-100.0
2024-01-01,Corralón 2 Matanza,Capacitación ,-75962.28,0.0,75962.28,-100.0
2024-01-01,Corralón 3 Barracas,Capacitación ,-70965.2,0.0,70965.2,-100.0
2024-01-01,Corralón 4 JC Paz,Capacitación ,-54472.48,0.0,54472.48,-100.0
2024-01-01,Área Social,Capacitación ,-30000.0,0.0,30000.0,-100.0
2024-01-01,Administración,Cargas sociales Administración,-3290042.23,-1699227.66,1590814.57,-48.35240579875475
2024-01-01,Desarrollo de Proyectos,Cargas sociales Administración,-155372.56,-156162.37,-789.81,0.5083330029446627
2024-01-01,Microcréditos,Cargas sociales Administración,-118061.81,-116731.81,1330.0,-1.1265285531367002
2024-01-01,Wanda,Cargas sociales Administración,-268716.33,-95624.05,173092.28,-64.41449985566564
2024-01-01,Corralón 1 Boulogne,Cargas sociales Corralones,-5832895.59,-1817059.13,4015836.46,-68.84807722059705
2024-01-01,Corralón 2 Matanza,Cargas sociales Corralones,-1141442.86,-919471.91,221970.95,-19.44652314878031
2024-01-01,Corralón 3 Barracas,Cargas sociales Corralones,-879203.29,-754869.47,124333.82,-14.141646353484422
2024-01-01,Corralón 4 JC Paz,Cargas sociales Corralones,-792289.15,-659240.02,133049.13,-16.793001645926868
2024-01-01,Corralón 1 Boulogne,Cargas sociales Desarrollo Inst.,-66064.59,-64301.51,1763.08,-2.6687216253063775
2024-01-01,Corralón 2 Matanza,Cargas sociales Desarrollo Inst.,-29362.04,-28578.45,783.59,-2.6687178411309302
2024-01-01,Corralón 3 Barracas,Cargas sociales Desarrollo Inst.,-29362.04,-28578.45,783.59,-2.6687178411309302
2024-01-01,Corralón 4 JC Paz,Cargas sociales Desarrollo Inst.,-22021.53,-21433.84,587.69,-2.6687064886045553
2024-01-01,Desarrollo Institucional,Cargas sociales Desarrollo Inst.,-930108.57,-488740.1,441368.47,-47.453435462915905
2024-01-01,Corralón 1 Boulogne,Cargas sociales Expansión Inst.,-292666.64,-187851.38,104815.26,-35.813873422676394
2024-01-01,Corralón 2 Matanza,Cargas sociales Expansión Inst.,-130074.06,-83489.5,46584.56,-35.81387403453079
2024-01-01,Corralón 3 Barracas,Cargas sociales Expansión Inst.,-130074.06,-83489.5,46584.56,-35.81387403453079
2024-01-01,Corralón 4 JC Paz,Cargas sociales Expansión Inst.,-97555.55,-62617.13,34938.42,-35.81387219896767
2024-01-01,Microcréditos,Cargas sociales Microcréditos,-611236.81,-263355.93,347880.88,-56.91425554033632
2024-01-01,Desarrollo de Proyectos,Cargas sociales Proyectos,-648724.9,-425759.04,222965.86,-34.369863096051965
2024-01-01,Administración,Cargas sociales RRHH,-232185.31,-249351.45,-17166.14,7.393292883171641
2024-01-01,Bariloche,Cargas sociales Área Social,0.0,-109673.73,-109673.73,
2024-01-01,Corralón 1 Boulogne,Cargas sociales Área Social,-1073211.65,-378321.33,694890.32,-64.74867469058874
2024-01-01,Corralón 2 Matanza,Cargas sociales Área Social,-249777.48,-247209.75,2567.73,-1.0280070084781103
2024-01-01,Corralón 3 Barracas,Cargas sociales Área Social,-165313.73,-167739.24,-2425.51,1.4672163044170499
2024-01-01,Corralón 4 JC Paz,Cargas sociales Área Social,-148787.54,-153318.1,-4530.56,3.0449861594593184
2024-01-01,Área Social,Cargas sociales Área Social,-1365085.74,-715407.91,649677.83,-47.592455987416585
2024-01-01,Administración,Cargos Financieros e Intereses,-1400000.0,-21172.62,1378827.38,-98.48767
2024-01-01,Corralón 4 JC Paz,Cargos Financieros e Intereses,-29823.0,-12822.94,17000.06,-57.00318546088589
2024-01-01,Suelo Firme III,Cargos Financieros e Intereses,-2191861.86,-2325265.88,-133404.02,6.086333378692032
2024-01-01,Corralón 1 Boulogne,Comisiones medios de cobro,-1670851.08,-325805.28,1345045.8,-80.50063923111568
2024-01-01,Corralón 2 Matanza,Comisiones medios de cobro,-618040.09,-101262.96,516777.13,-83.61547064042398
2024-01-01,Corralón 3 Barracas,Comisiones medios de cobro,-627912.12,-168855.34,459056.78,-73.1084439013536
2024-01-01,Corralón 4 JC Paz,Comisiones medios de cobro,-403908.8,-298680.5,105228.3,-26.052490067064642
2024-01-01,Desarrollo de Proyectos,Comisiones medios de cobro,0.0,-82564.87,-82564.87,
2024-01-01,Desarrollo Institucional,Comisiones medios de cobro,-58500.0,-30159.7,28340.3,-48.44495726495726
2024-01-01,Microcréditos,Comisiones medios de cobro,-296256.33,-116199.08,180057.25,-60.77751992674722
2024-01-01,Wanda,Comisiones medios de cobro,0.0,-2324.28,-2324.28,
2024-01-01,Corralón 1 Boulogne,Comunicación Institucional,-5116000.0,-432519.64,4683480.36,-91.54574589523065
2024-01-01,Corralón 2 Matanza,Comunicación Institucional,-2020000.0,-221808.73,1798191.27,-89.01936980198019
2024-01-01,Corralón 3 Barracas,Comunicación Institucional,-1581500.0,-221808.73,1359691.27,-85.97478785962693
2024-01-01,Corralón 4 JC Paz,Comunicación Institucional,-878000.0,-179666.55,698333.45,-79.53683940774488
2024-01-01,Desarrollo Institucional,Comunicación Institucional,-444000.0,-103240.0,340760.0,-76.74774774774775
2024-01-01,Administración,Energía eléctrica,-18000.0,-11977.07,6022.93,-33.46072222222222
2024-01-01,Corralón 1 Boulogne,Energía eléctrica,-309377.34,-67553.82,241823.52,-78.1645869733058
2024-01-01,Corralón 2 Matanza,Energía eléctrica,-137501.04,-22740.23,114760.81,-83.46177599820336
2024-01-01,Corralón 3 Barracas,Energía eléctrica,-137501.04,0.0,137501.04,-100.0
2024-01-01,Corralón 4 JC Paz,Energía eléctrica,-150742.89,-27117.54,123625.35,-82.0107336405717
2024-01-01,Desarrollo de Proyectos,Energía eléctrica,0.0,-25046.59,-25046.59,
2024-01-01,Wanda,Energía eléctrica,-9000.0,-6934.17,2065.83,-22.953666666666667
2024-01-01,Corralón 1 Boulogne,Festejos,-59970.14,-22100.0,37870.14,-63.14832681731275
2024-01-01,Corralón 2 Matanza,Festejos,-9995.02,0.0,9995.02,-100.0
2024-01-01,Corralón 3 Barracas,Festejos,-9995.02,-82037.03,-72042.01,720.7790479658869
2024-01-01,Corralón 4 JC Paz,Festejos,-9995.02,0.0,9995.02,-100.0
2024-01-01,Corralón 1 Boulogne,Fletes y Acarreos,-11845040.68,-2708593.0,9136447.68,-77.13310512665964
2024-01-01,Corralón 2 Matanza,Fletes y Acarreos,-5654433.72,-4147418.0,1507015.72,-26.65193005392589
2024-01-01,Corralón 3 Barracas,Fletes y Acarreos,-5687011.46,-5038143.0,648868.46,-11.409656276655367
2024-01-01,Corralón 4 JC Paz,Fletes y Acarreos,-4044075.14,-2730321.0,1313754.14,-32.485898370325536
2024-01-01,Trapito Medio Ambiente,Fletes y Acarreos,0.0,-50000.0,-50000.0,
2024-01-01,Administración,Gastos Bancarios,-1147000.0,-623922.58,523077.42,-45.603959895379255
2024-01-01,Los Pinos,Gastos Bancarios,0.0,-11213.21,-11213.21,
2024-01-01,Suelo Firme III,Gastos Bancarios,0.0,-16905.13,-16905.13,
2024-01-01,Wanda,Gastos Bancarios,-15000.0,-4272.27,10727.73,-71.5182
2024-01-01,Administración,Gastos en telefonía e internet,-120000.0,-120977.73,-977.73,0.8147749999999966
2024-01-01,Corralón 1 Boulogne,Gastos en telefonía e internet,-109136.53,-42905.41,66231.12,-60.686481419191175
2024-01-01,Corralón 2 Matanza,Gastos en telefonía e internet,-67566.93,-72488.81,-4921.88,7.284451136080927
2024-01-01,Corralón 3 Barracas,Gastos en telefonía e internet,-60569.94,-75418.61,-14848.67,24.514916144873176
2024-01-01,Corralón 4 JC Paz,Gastos en telefonía e internet,-48175.64,-5395.66,42779.98,-88.80002424461823
2024-01-01,Desarrollo de Proyectos,Gastos en telefonía e internet,0.0,-34646.0,-34646.0,
2024-01-01,Desarrollo Institucional,Gastos en telefonía e internet,-25000.0,-18615.84,6384.16,-25.53664
2024-01-01,Microcréditos,Gastos en telefonía e internet,-50000.0,-29715.24,20284.76,-40.56952
2024-01-01,Wanda,Gastos en telefonía e internet,0.0,-14517.47,-14517.47,
2024-01-01,Área Social,Gastos en telefonía e internet,0.0,-53913.5,-53913.5,
2024-01-01,Administración,Gastos Generales,-160000.0,-14310.0,145690.0,-91.05625
2024-01-01,Corralón 1 Boulogne,Gastos Generales,-996084.22,-224398.86,771685.36,-77.4718989123229
2024-01-01,Corralón 2 Matanza,Gastos Generales,-413305.61,-77105.42,336200.19,-81.34421161135461
2024-01-01,Corralón 3 Barracas,Gastos Generales,-373326.61,-8626.71,364699.9,-97.68923249269587
2024-01-01,Corralón 4 JC Paz,Gastos Generales,-265002.7,-70932.31,194070.39,-73.23336328271373
2024-01-01,Desarrollo de Proyectos,Gastos Generales,-353000.0,0.0,353000.0,-100.0
2024-01-01,Desarrollo Institucional,Gastos Generales,-15000.0,-20220.0,-5220.0,34.8
2024-01-01,Los Pinos,Gastos Generales,-194351.39,0.0,194351.39,-100.0
2024-01-01,Suelo Firme III,Gastos Generales,-150000.0,0.0,150000.0,-100.0
2024-01-01,Wanda,Gastos Generales,-30000.0,-6201.02,23798.98,-79.32993333333333
2024-01-01,Área Social,Gastos Generales,-442465.1,0.0,442465.1,-100.0
2024-01-01,Corralón 1 Boulogne,Honorarios ,-657771.32,0.0,657771.32,-100.0
2024-01-01,Corralón 2 Matanza,Honorarios ,-146171.4,0.0,146171.4,-100.0
2024-01-01,Corralón 3 Barracas,Honorarios ,-146171.4,0.0,146171.4,-100.0
2024-01-01,Corralón 4 JC Paz,Honorarios ,-109628.55,0.0,109628.55,-100.0
2024-01-01,Desarrollo Institucional,Honorarios ,-686994.54,0.0,686994.54,-100.0
2024-01-01,Microcréditos,Honorarios ,-1201840.48,0.0,1201840.48,-100.0
2024-01-01,Administración,Honorarios Administración,-657638.15,-439646.0,217992.15,-33.147734814350414
2024-01-01,Bariloche,Honorarios Administración,0.0,-1851703.68,-1851703.68,
2024-01-01,Corralón 1 Boulogne,Honorarios Administración,0.0,-298539.9,-298539.9,
2024-01-01,Corralón 2 Matanza,Honorarios Administración,0.0,-132684.4,-132684.4,
2024-01-01,Corralón 3 Barracas,Honorarios Administración,0.0,-132684.4,-132684.4,
2024-01-01,Corralón 4 JC Paz,Honorarios Administración,0.0,-99513.3,-99513.3,
2024-01-01,Desarrollo de Proyectos,Honorarios Administración,0.0,-1625561.0,-1625561.0,
2024-01-01,Desarrollo Institucional,Honorarios Administración,0.0,-789810.0,-789810.0,
2024-01-01,Microcréditos,Honorarios Administración,0.0,-1408410.0,-1408410.0,
2024-01-01,Suelo Firme III,Honorarios Administración,0.0,-2621569.0,-2621569.0,
2024-01-01,Área Social,Honorarios Administración,0.0,-366628.32,-366628.32,
2024-01-01,Corralón 1 Boulogne,Honorarios Corralones,-347902.85,0.0,347902.85,-100.0
2024-01-01,Corralón 2 Matanza,Honorarios Corralones,-154623.49,0.0,154623.49,-100.0
2024-01-01,Corralón 3 Barracas,Honorarios Corralones,-154623.49,0.0,154623.49,-100.0
2024-01-01,Corralón 4 JC Paz,Honorarios Corralones,-115967.62,0.0,115967.62,-100.0
2024-01-01,Desarrollo Institucional,Honorarios Desarrollo Inst.,-726718.72,0.0,726718.72,-100.0
2024-01-01,Microcréditos,Honorarios Microcréditos,-1271334.66,0.0,1271334.66,-100.0
2024-01-01,Bariloche,Honorarios Proyectos,-973340.32,0.0,973340.32,-100.0
2024-01-01,Desarrollo de Proyectos,Honorarios Proyectos,-1059393.64,0.0,1059393.64,-100.0
2024-01-01,Suelo Firme III,Honorarios Proyectos,-1895835.28,0.0,1895835.28,-100.0
2024-01-01,Bariloche,Honorarios Área Social,-730446.01,0.0,730446.01,-100.0
2024-01-01,Desarrollo de Proyectos,Honorarios Área Social,-436315.12,0.0,436315.12,-100.0
2024-01-01,Suelo Firme III,Honorarios Área Social,-1011523.31,0.0,1011523.31,-100.0
2024-01-01,Trapito Medio Ambiente,Honorarios Área Social,-337341.0,0.0,337341.0,-100.0
2024-01-01,Corralón 1 Boulogne,Impuesto Inmobiliario,-164333.54,0.0,164333.54,-100.0
2024-01-01,Corralón 2 Matanza,Impuesto Inmobiliario,-93037.12,0.0,93037.12,-100.0
2024-01-01,Corralón 3 Barracas,Impuesto Inmobiliario,-73037.12,0.0,73037.12,-100.0
2024-01-01,Corralón 4 JC Paz,Impuesto Inmobiliario,-54777.84,0.0,54777.84,-100.0
2024-01-01,Corralón 1 Boulogne,Indumentaria Laboral,-150000.0,0.0,150000.0,-100.0
2024-01-01,Corralón 1 Boulogne,Ingresos corralón social,54615035.85,30323351.0,-24291684.85,-44.47801685366833
2024-01-01,Corralón 2 Matanza,Ingresos corralón social,30182004.33,15195790.0,-14986214.33,-49.652813531353694
